1,2.918838529,2.91883852931832,1.45929881626551E-11
1.1,2.889131384,2.88913138423789,1.46996228673340E-11
1.2,2.867522175,2.86752217493878,1.48199938183713E-11
1.3,2.85113613,2.85113613037439,1.49271797154348E-11
1.4,2.838290016,2.83829001590814,1.50378635433298E-11
1.5,2.827935778,2.82793577809952,1.51554316031180E-11
1.6,2.819388747,2.81938874667522,1.52659929478450E-11
1.7,2.812184033,2.81218403256528,1.53780681462884E-11
1.8,2.805996185,2.80599618483641,1.54914361952203E-11
1.9,2.800591224,2.80059122355424,1.56052055149143E-11
2,2.795796748,2.79579674801023,1.57219953006294E-11
2.1,2.791484953,2.79148495322416,1.58392544917779E-11
2.2,2.787557139,2.78755713925074,1.59573024127393E-11
2.3,2.78393772,2.78393771953438,1.60759088816752E-11
2.4,2.780567457,2.78056745742724,1.61959606779806E-11
2.5,2.777399633,2.77739963277267,1.63167525284627E-11
2.6,2.774396623,2.77439662260162,1.64380933612194E-11
2.7,2.771528262,2.77152826222207,1.65610056679886E-11
2.8,2.768770206,2.76877020550522,1.66855841071339E-11
2.9,2.766102207,2.76610220724489,1.68113288559897E-11
3,2.763507896,2.76350789563080,1.69379551873003E-11
3.1,2.760973499,2.76097349854420,1.70658280478556E-11
3.2,2.758487365,2.75848736467477,1.71950541462422E-11
3.3,2.756040341,2.75604034083762,1.73251913191195E-11
3.4,2.753624195,2.75362419513249,1.74568936742818E-11
3.5,2.751232152,2.75123215180697,1.75896119930935E-11
3.6,2.748858606,2.74885860618487,1.77237754331239E-11
3.7,2.746498671,2.74649867148389,1.78592755367400E-11
3.8,2.744148245,2.74414824455378,1.79961544710848E-11
3.9,2.7418038367083972-8.545670308886716E-16i,2.74180383670839,1.81344407111308E-11
4,2.7394624806196357-2.2118777104360338E-15i,2.73946248061963,1.82741627278737E-11
4.1,2.7371216518423633-5.5021418073115435E-15i,2.73712165184236,1.84153489936519E-11
4.2,2.734779203583501-1.2689594631433951E-14i,2.73477920358350,1.85580279910669E-11
4.3,2.732433312217706-2.8531206470484435E-14i,2.73243331221770,1.87022282241700E-11
4.4,2.7300824315705765-6.187755588523026E-14i,2.73008243157057,1.88479782307726E-11
4.5,2.727725254391554-1.300500491656453E-13i,2.72772525439155,1.89953065951120E-11
4.6,2.725360679751422-2.6520573067990393E-13i,2.72536067975142,1.91442419602289E-11
4.7,2.7229877853445346-5.260421508017772E-13i,2.72298778534453,1.92948130395391E-11
4.8,2.7206058038692826-1.01510065617205E-12i,2.72060580386928,1.94470486275559E-11
4.9,2.718214102813835-1.910715652690755E-12i,2.71821410281383,1.96009776100266E-11
5,2.7158121670964563-3.512248955158312E-12i,2.71581216709645,1.97566289752483E-11
5.1,2.7133995841079326-6.313414224195482E-12i,2.71339958410793,1.99140318306947E-11
5.2,2.710976030782597-1.1111263440686924E-11i,2.71097603078259,2.00732154346631E-11
5.3,2.708541262388465-1.9169087729586835E-11i,2.70854126238846,2.02342092622164E-11
5.4,2.70609510277913-3.2450592179270364E-11i,2.70609510277913,2.03970431387831E-11
5.5,2.703637435892719-5.3959159412176725E-11i,2.70363743589271,2.05617474815773E-11
5.6,2.701168198318545-8.821043880666419E-11i,2.70116819831854,2.07283536452013E-11
5.7,2.69868737278144-1.418926820194643E-10i,2.69868737278144,2.08968941892708E-11
5.8,2.6961949824175044-2.247650679633079E-10i,2.69619498241750,2.10674025962484E-11
5.9,2.6936910857326377-3.5087084783192623E-10i,2.69369108573263,2.12399120696045E-11
6,2.691175772146961-5.401503654336685E-10i,2.69117577214696,2.14144541316049E-11
6.1,2.68864915804021-8.205616300221484E-10i,2.68864915804021,2.15910585493604E-11
6.2,2.686111383230592-1.2308310909459194E-9i,2.68611138323059,2.17697546854201E-11
6.3,2.6835626078366697-1.823988028517032E-9i,2.68356260783666,2.19505727470345E-11
6.4,2.6810030094795017-2.6718506465088456E-9i,2.68100300947950,2.21335440990738E-11
6.5,2.67843278078399-3.870666533591164E-9i,2.67843278078399,2.23187010118006E-11
6.6,2.675852127141003-5.548129645157514E-9i,2.67585212714100,2.25060763480636E-11
6.7,2.673261264696809-7.872031088670864E-9i,2.67326126469680,2.26957033663995E-11
6.8,2.6706604185413907-1.1060822201817114E-8i,2.67066041854139,2.28876156277785E-11
6.9,2.6680498210715293-1.539640360433115E-8i,2.66804982107152,2.30818469591993E-11
7,2.665429710507882-2.1239477013660827E-8i,2.66542971050788,2.32784314421393E-11
7.1,2.6628003295480176-2.9047822011095092E-8i,2.66280032954801,2.34774034095612E-11
7.2,2.660161924139649-3.939788570680202E-8i,2.66016192413964,2.36787974452311E-11
7.3,2.657514742360167-5.3010092071341E-8i,2.65751474236016,2.38826483825390E-11
7.4,2.654859033390268-7.077829241712544E-8i,2.65485903339026,2.40889913026920E-11
7.5,2.652195046570825-9.380378972292907E-8i,2.65219504657082,2.42978615320349E-11
7.6,2.6495230305334245-1.234343779023336E-7i,2.64952303053342,2.45092946392808E-11
7.7,2.646843232396013-1.6130883092628132E-7i,2.64684323239601,2.47233264327905E-11
7.8,2.644155897015966-2.0940726885228498E-7i,2.64415589701596,2.49399929584638E-11
7.9,2.641461266293768-2.7010781871425773E-7i,2.64146126629376,2.51593304990969E-11
8,2.6387595785210967-3.4624994470518603E-7i,2.63875957852109,2.53813755750743E-11
8.1,2.6360510677677094-4.412048144002644E-7i,2.63605106776770,2.56061649474979E-11
8.2,2.6333359633020605-5.589529956696664E-7i,2.63333596330206,2.58337356243554E-11
8.3,2.63061448904098-7.041697523860367E-7i,2.63061448904098,2.60641248692895E-11
8.4,2.6278868630242047-8.823181182801078E-7i,2.62788686302420,2.62973702154831E-11
8.5,2.625153296909763-1.0997498853183917E-6i,2.62515329690976,2.65335094828544E-11
8.6,2.62241399548664-1.3638145356161013E-6i,2.62241399548664,2.67725808016146E-11
8.7,2.619669156201329-1.6829760765675365E-6i,2.61966915620132,2.70146226400882E-11
8.8,2.6169189686951264-2.066937630580251E-6i,2.61691896869512,2.72596738406095E-11
8.9,2.614163614349213-2.5267735386129427E-6i,2.61416361434921,2.75077736613469E-11
9,2.611403265834807-3.075068617577765E-6i,2.61140326583480,2.77589618250635E-11
9.1,2.608638086665759-3.7260641107253035E-6i,2.60863808666575,2.80132785772998E-11
9.2,2.6058682307512018-4.4958097447097535E-6i,2.60586823075120,2.82707647519583E-11
9.3,2.6030938419459235-5.402321211615673E-6i,2.60309384194592,2.85314618456253E-11
9.4,2.6003150535963737-6.465742251701227E-6i,2.60031505359637,2.87954121027098E-11
9.5,2.597531988080239-7.708510433715418E-6i,2.59753198808023,2.90626586079236E-11
9.6,2.594744756337743-9.155525608770703E-6i,2.59474475633774,2.93332453902218E-11
9.7,2.591953457392864-1.0834319910731525E-5i,2.59195345739286,2.96072175363214E-11
9.8,2.5891581778628616-1.277522811519623E-5i,2.58915817786286,2.98846213138258E-11
9.9,2.5863589914545715-1.5011557065445202E-5i,2.58635899145457,3.01655043064161E-11
10,2.5835559584460066-1.757975282473104E-5i,2.58355595844600,3.04499155548786E-11
