2[um],2.25[um],2.5[um],2.75[um]
2.56012870602637,2.58232800683390,2.60276851539891,2.62101559648781
2.55719362466571,2.57940628602519,2.59993873984374,2.61832251002703
2.55427949788376,2.57649735619523,2.59711474563966,2.61562983555941
2.55138625229804,2.57360134009553,2.59429672213661,2.61293776143630
2.54851378262759,2.57071833641978,2.59148484161507,2.61024646392008
2.54566195162349,2.56784841944694,2.58867925885341,2.60755610674107
2.54283070231623,2.56499163869166,2.58588011069949,2.60486684066017
2.54001961022286,2.56214801856276,2.58308751564469,2.60217880303470
2.53722855321031,2.55931755803084,2.58030157339915,2.59949211738526
2.53445726607440,2.55650023030722,2.57752236446734,2.59680689296176
2.53170545184840,2.55369598253645,2.57474994972362,2.59412322430699
2.52897278199361,2.55090473550576,2.57198436998779,2.59144119081645
2.52625889665339,2.54812638337466,2.56922564560118,2.58876085629325
2.52356340497553,2.54536079342848,2.56647377600398,2.58608226849740
2.52088588550637,2.54260780585974,2.56372873931513,2.58340545868887
2.51822588665919,2.53986723358112,2.56099049191599,2.58073044116397
2.51558292725767,2.53713886207381,2.55825896803970,2.57805721278500
2.51295649715383,2.53442244927457,2.55553407936783,2.57538575250319
2.51034605791852,2.53171772550455,2.55281571463641,2.57271602087493
2.50775104360036,2.52902439344217,2.55010373925308,2.57004795957180
2.50517086154801,2.52634212814188,2.54739799492733,2.56738149088449
2.50260489328894,2.52367057709955,2.54469829931549,2.56471651722126
2.50005249545639,2.52100936036458,2.54200444568185,2.56205292060097
2.49751300075519,2.51835807069777,2.53931620257715,2.55939056214130
2.49498571895609,2.51571627377284,2.53663331353505,2.55672928154208
2.49246993790729,2.51308350841878,2.53395549678688,2.55406889656385
2.48996492455141,2.51045928689888,2.53128244499438,2.55140920250142
2.48746992593575,2.50784309522142,2.52861382499942,2.54874997165186
2.48498417020346,2.50523439347602,2.52594927758925,2.54609095277607
2.48250686755340,2.50263261618880,2.52328841727477,2.54343187055265
2.48003721115658,2.50003717268869,2.52063083207904,2.54077242502239
2.47757437801748,2.49744744747626,2.51797608333195,2.53811229102093
2.47511752976914,2.49486280058625,2.51532370546654,2.53545111759699
2.47266581339123,2.49228256793396,2.51267320581160,2.53278852741248
2.47021836184132,2.48970606163559,2.51002406437409,2.53012411612040
2.46777429458980,2.48713257029188,2.50737573360465,2.52745745171556
2.46533271804993,2.48456135922452,2.50472763813795,2.52478807385237
2.46289272589483,2.48199167065403,2.50207917449952,2.52211549312315
